layer,head,flat_idx,emotion,f1_drop,baseline_f1
0,11,11,caring,0.0,0.55
0,11,11,confusion,0.0,0.5223880597014925
0,11,11,curiosity,-0.0025165226232842786,0.7046263345195729
0,11,11,desire,0.0,0.6388888888888888
0,11,11,disappointment,0.0,0.3023255813953488
0,11,11,disapproval,-0.016738863040804297,0.5072463768115942
0,11,11,disgust,0.0,0.5585585585585585
0,11,11,embarrassment,0.0,0.32
0,11,11,excitement,0.0,0.45
0,11,11,fear,0.0,0.6511627906976745
0,11,11,gratitude,0.0,0.9326145552560647
0,11,11,joy,0.008130081300812941,0.6666666666666666
0,11,11,love,0.0,0.8083623693379791
0,11,11,optimism,0.0,0.56
0,11,11,realization,-0.0025740025740025874,0.2857142857142857
0,11,11,remorse,0.0,0.6470588235294118
0,11,11,sadness,-0.0102612927113086,0.583941605839416
0,11,11,surprise,-0.010660980810234588,0.5714285714285714
1,0,12,admiration,-0.003795066413662229,0.7476280834914611
1,0,12,amusement,0.0,0.8362369337979094
1,0,12,anger,0.0,0.5180722891566265
1,0,12,annoyance,0.0,0.45136186770428016
1,0,12,approval,0.003560020964567978,0.5678233438485805
1,0,12,caring,-0.004621848739495782,0.55
1,0,12,confusion,0.0,0.5223880597014925
1,0,12,curiosity,0.00462633451957295,0.7046263345195729
1,0,12,desire,0.0,0.6388888888888888
1,0,12,disappointment,0.0,0.3023255813953488
1,0,12,disapproval,-0.007246376811594124,0.5072463768115942
1,0,12,disgust,0.004987129987129912,0.5585585585585585
1,0,12,embarrassment,0.012307692307692297,0.32
1,0,12,excitement,0.005555555555555591,0.45
1,0,12,fear,0.015868673050615678,0.6511627906976745
1,0,12,gratitude,0.0028848255263349554,0.9326145552560647
1,0,12,joy,0.0,0.6666666666666666
1,0,12,love,-0.002826441850832029,0.8083623693379791
1,0,12,optimism,0.0031818181818182856,0.56
1,0,12,realization,0.0025284450063211006,0.2857142857142857
1,0,12,remorse,0.0,0.6470588235294118
1,0,12,sadness,0.010412194074710168,0.583941605839416
1,0,12,surprise,-0.010660980810234588,0.5714285714285714
1,1,13,admiration,0.0018653716270543574,0.7476280834914611
1,1,13,amusement,0.0,0.8362369337979094
1,1,13,anger,0.0,0.5180722891566265
1,1,13,annoyance,0.0025429700664849064,0.45136186770428016
1,1,13,approval,-0.008126023240027092,0.5678233438485805
1,1,13,caring,-0.016666666666666607,0.55
1,1,13,confusion,0.0,0.5223880597014925
1,1,13,curiosity,0.0,0.7046263345195729
1,1,13,desire,0.0,0.6388888888888888
1,1,13,disappointment,-0.01951349906442129,0.3023255813953488
1,1,13,disapproval,-0.018679549114331673,0.5072463768115942
1,1,13,disgust,0.013104013104013101,0.5585585585585585
1,1,13,embarrassment,0.0,0.32
1,1,13,excitement,0.0,0.45
1,1,13,fear,0.015868673050615678,0.6511627906976745
1,1,13,gratitude,0.0,0.9326145552560647
1,1,13,joy,0.004016064257028051,0.6666666666666666
1,1,13,love,-0.0026341942359040527,0.8083623693379791
1,1,13,optimism,-0.004971751412429337,0.56
1,1,13,realization,-0.015170670037926715,0.2857142857142857
1,1,13,remorse,0.0,0.6470588235294118
1,1,13,sadness,-0.0017726798748697314,0.583941605839416
1,1,13,surprise,0.004264392324093813,0.5714285714285714
1,2,14,admiration,0.0,0.7476280834914611
1,2,14,amusement,0.0029036004645760505,0.8362369337979094
1,2,14,anger,0.0,0.5180722891566265
1,2,14,annoyance,0.012146181429770364,0.45136186770428016
1,2,14,approval,-0.001796909315976536,0.5678233438485805
1,2,14,caring,0.0121848739495799,0.55
1,2,14,confusion,-0.010945273631840835,0.5223880597014925
1,2,14,curiosity,0.0,0.7046263345195729
1,2,14,desire,0.0,0.6388888888888888
1,2,14,disappointment,0.0068710359408033495,0.3023255813953488
1,2,14,disapproval,-0.00010656436487632703,0.5072463768115942
1,2,14,disgust,-0.00781312285737068,0.5585585585585585
1,2,14,embarrassment,0.0,0.32
1,2,14,excitement,0.0,0.45
1,2,14,fear,0.015868673050615678,0.6511627906976745
1,2,14,gratitude,0.0,0.9326145552560647
1,2,14,joy,-0.008179959100204526,0.6666666666666666
1,2,14,love,0.0013448254783300362,0.8083623693379791
1,2,14,optimism,-0.004971751412429337,0.56
1,2,14,realization,-0.01785714285714285,0.2857142857142857
1,2,14,remorse,-0.019607843137254832,0.6470588235294118
1,2,14,sadness,0.014598540145985384,0.583941605839416
1,2,14,surprise,0.0,0.5714285714285714
1,3,15,admiration,0.001415962279339933,0.7476280834914611
1,3,15,amusement,0.006968641114982632,0.8362369337979094
1,3,15,anger,-0.012048192771084376,0.5180722891566265
1,3,15,annoyance,-0.006002473380991136,0.45136186770428016
1,3,15,approval,-0.01079300835267738,0.5678233438485805
1,3,15,caring,0.0,0.55
1,3,15,confusion,0.0,0.5223880597014925
1,3,15,curiosity,0.0,0.7046263345195729
1,3,15,desire,0.0,0.6388888888888888
1,3,15,disappointment,-0.003556771545827675,0.3023255813953488
1,3,15,disapproval,-0.01100179837088755,0.5072463768115942
1,3,15,disgust,0.004987129987129912,0.5585585585585585
1,3,15,embarrassment,0.0,0.32
1,3,15,excitement,0.0,0.45
1,3,15,fear,0.015868673050615678,0.6511627906976745
1,3,15,gratitude,0.0,0.9326145552560647
1,3,15,joy,0.0,0.6666666666666666
1,3,15,love,0.0013448254783300362,0.8083623693379791
1,3,15,optimism,0.0,0.56
1,3,15,realization,-0.0025740025740025874,0.2857142857142857
1,3,15,remorse,0.0,0.6470588235294118
1,3,15,sadness,-0.004293688278231067,0.583941605839416
1,3,15,surprise,0.0,0.5714285714285714
1,4,16,admiration,-0.0009541471323574191,0.7476280834914611
1,4,16,amusement,0.0,0.8362369337979094
1,4,16,anger,-0.006317954745812537,0.5180722891566265
1,4,16,annoyance,0.03238953568846986,0.45136186770428016
1,4,16,approval,-0.007256528355892411,0.5678233438485805
1,4,16,caring,-0.016666666666666607,0.55
1,4,16,confusion,-0.0070237050043898686,0.5223880597014925
1,4,16,curiosity,-0.002087446399155035,0.7046263345195729
1,4,16,desire,0.0,0.6388888888888888
1,4,16,disappointment,-0.023255813953488413,0.3023255813953488
1,4,16,disapproval,-0.01100179837088755,0.5072463768115942
1,4,16,disgust,0.0,0.5585585585585585
1,4,16,embarrassment,0.0,0.32
1,4,16,excitement,0.0,0.45
1,4,16,fear,0.0,0.6511627906976745
1,4,16,gratitude,0.005390835579514919,0.9326145552560647
1,4,16,joy,0.008130081300812941,0.6666666666666666
1,4,16,love,-0.009819448843839118,0.8083623693379791
1,4,16,optimism,-0.008181818181818179,0.56
1,4,16,realization,-0.0025740025740025874,0.2857142857142857
1,4,16,remorse,0.0,0.6470588235294118
1,4,16,sadness,0.0,0.583941605839416
1,4,16,surprise,-0.010660980810234588,0.5714285714285714
1,5,17,admiration,-0.0014213461663334925,0.7476280834914611
1,5,17,amusement,0.004069101630077232,0.8362369337979094
1,5,17,anger,-0.003139832055494729,0.5180722891566265
1,5,17,annoyance,0.0,0.45136186770428016
1,5,17,approval,0.006309148264984299,0.5678233438485805
1,5,17,caring,0.0,0.55
1,5,17,confusion,-0.010945273631840835,0.5223880597014925
1,5,17,curiosity,-0.004593523636455488,0.7046263345195729
1,5,17,desire,0.0,0.6388888888888888
1,5,17,disappointment,0.0034750066827051174,0.3023255813953488
1,5,17,disapproval,-0.007459505541346889,0.5072463768115942
1,5,17,disgust,0.0,0.5585585585585585
1,5,17,embarrassment,0.0,0.32
1,5,17,excitement,0.0,0.45
1,5,17,fear,0.015868673050615678,0.6511627906976745
1,5,17,gratitude,0.0,0.9326145552560647
1,5,17,joy,0.0,0.6666666666666666
1,5,17,love,0.0,0.8083623693379791
1,5,17,optimism,0.0,0.56
1,5,17,realization,0.0,0.2857142857142857
1,5,17,remorse,0.0,0.6470588235294118
1,5,17,sadness,0.006163828061638288,0.583941605839416
1,5,17,surprise,-0.010660980810234588,0.5714285714285714
1,6,18,admiration,0.0023809352024877217,0.7476280834914611
1,6,18,amusement,0.0029036004645760505,0.8362369337979094
1,6,18,anger,0.0,0.5180722891566265
1,6,18,annoyance,0.006049367704280162,0.45136186770428016
1,6,18,approval,0.0,0.5678233438485805
1,6,18,caring,0.007627118644067843,0.55
1,6,18,confusion,0.0,0.5223880597014925
1,6,18,curiosity,-0.004593523636455488,0.7046263345195729
1,6,18,desire,0.0,0.6388888888888888
1,6,18,disappointment,0.0,0.3023255813953488
1,6,18,disapproval,-0.0018445322793148033,0.5072463768115942
1,6,18,disgust,0.0,0.5585585585585585
1,6,18,embarrassment,0.0,0.32
1,6,18,excitement,0.005555555555555591,0.45
1,6,18,fear,0.0,0.6511627906976745
1,6,18,gratitude,0.0,0.9326145552560647
1,6,18,joy,0.004016064257028051,0.6666666666666666
1,6,18,love,0.0013448254783300362,0.8083623693379791
1,6,18,optimism,0.0031818181818182856,0.56
1,6,18,realization,0.0,0.2857142857142857
1,6,18,remorse,0.0,0.6470588235294118
1,6,18,sadness,0.0,0.583941605839416
1,6,18,surprise,0.015037593984962405,0.5714285714285714
1,7,19,admiration,0.001415962279339933,0.7476280834914611
1,7,19,amusement,0.0029036004645760505,0.8362369337979094
1,7,19,anger,0.0,0.5180722891566265
1,7,19,annoyance,0.007782101167315203,0.45136186770428016
1,7,19,approval,0.0,0.5678233438485805
1,7,19,caring,-0.011983471074380136,0.55
1,7,19,confusion,-0.010945273631840835,0.5223880597014925
1,7,19,curiosity,-0.00505108483526584,0.7046263345195729
1,7,19,desire,0.0,0.6388888888888888
1,7,19,disappointment,0.0034750066827051174,0.3023255813953488
1,7,19,disapproval,-0.018301068443880242,0.5072463768115942
1,7,19,disgust,0.0,0.5585585585585585
1,7,19,embarrassment,0.0,0.32
1,7,19,excitement,0.005555555555555591,0.45
1,7,19,fear,0.015868673050615678,0.6511627906976745
1,7,19,gratitude,0.0,0.9326145552560647
1,7,19,joy,-0.008179959100204526,0.6666666666666666
1,7,19,love,0.0,0.8083623693379791
1,7,19,optimism,0.0,0.56
1,7,19,realization,0.012987012987012991,0.2857142857142857
1,7,19,remorse,0.0,0.6470588235294118
1,7,19,sadness,0.01872421453506823,0.583941605839416
1,7,19,surprise,0.0,0.5714285714285714
1,8,20,admiration,-0.0033153127349540013,0.7476280834914611
1,8,20,amusement,0.0,0.8362369337979094
1,8,20,anger,0.0,0.5180722891566265
1,8,20,annoyance,0.0,0.45136186770428016
1,8,20,approval,0.004532204608074131,0.5678233438485805
1,8,20,caring,0.0,0.55
1,8,20,confusion,0.0,0.5223880597014925
1,8,20,curiosity,-0.002087446399155035,0.7046263345195729
1,8,20,desire,0.0,0.6388888888888888
1,8,20,disappointment,0.0,0.3023255813953488
1,8,20,disapproval,-0.007459505541346889,0.5072463768115942
1,8,20,disgust,0.0,0.5585585585585585
1,8,20,embarrassment,0.0,0.32
1,8,20,excitement,0.0,0.45
1,8,20,fear,0.0,0.6511627906976745
1,8,20,gratitude,0.0,0.9326145552560647
1,8,20,joy,0.0,0.6666666666666666
1,8,20,love,0.0013448254783300362,0.8083623693379791
1,8,20,optimism,-0.008181818181818179,0.56
1,8,20,realization,0.0,0.2857142857142857
1,8,20,remorse,0.0,0.6470588235294118
1,8,20,sadness,0.006163828061638288,0.583941605839416
1,8,20,surprise,0.0,0.5714285714285714
1,9,21,admiration,-0.0023719165085388516,0.7476280834914611
1,9,21,amusement,0.0,0.8362369337979094
1,9,21,anger,-0.003139832055494729,0.5180722891566265
1,9,21,annoyance,0.007782101167315203,0.45136186770428016
1,9,21,approval,0.001785607999523875,0.5678233438485805
1,9,21,caring,-0.004621848739495782,0.55
1,9,21,confusion,0.0,0.5223880597014925
1,9,21,curiosity,0.007117437722419906,0.7046263345195729
1,9,21,desire,0.0,0.6388888888888888
1,9,21,disappointment,0.0,0.3023255813953488
1,9,21,disapproval,-0.010739234699197131,0.5072463768115942
1,9,21,disgust,0.0,0.5585585585585585
1,9,21,embarrassment,0.0,0.32
1,9,21,excitement,0.0,0.45
1,9,21,fear,0.0,0.6511627906976745
1,9,21,gratitude,0.0,0.9326145552560647
1,9,21,joy,0.004016064257028051,0.6666666666666666
1,9,21,love,-0.0013262119768997493,0.8083623693379791
1,9,21,optimism,-0.013033707865168442,0.56
1,9,21,realization,-0.01785714285714285,0.2857142857142857
1,9,21,remorse,-0.019607843137254832,0.6470588235294118
1,9,21,sadness,0.0,0.583941605839416
1,9,21,surprise,0.0,0.5714285714285714
1,10,22,admiration,0.003353274331155842,0.7476280834914611
1,10,22,amusement,0.004069101630077232,0.8362369337979094
1,10,22,anger,-0.003139832055494729,0.5180722891566265
1,10,22,annoyance,0.007782101167315203,0.45136186770428016
1,10,22,approval,0.006309148264984299,0.5678233438485805
1,10,22,caring,-0.004621848739495782,0.55
1,10,22,confusion,-0.021729587357330993,0.5223880597014925
1,10,22,curiosity,-0.0025165226232842786,0.7046263345195729
1,10,22,desire,0.0,0.6388888888888888
1,10,22,disappointment,-0.042502004811547756,0.3023255813953488
1,10,22,disapproval,-0.023219573009194305,0.5072463768115942
1,10,22,disgust,0.0,0.5585585585585585
1,10,22,embarrassment,-0.06461538461538463,0.32
1,10,22,excitement,0.0,0.45
1,10,22,fear,0.0,0.6511627906976745
1,10,22,gratitude,0.0,0.9326145552560647
1,10,22,joy,0.004089979550102263,0.6666666666666666
1,10,22,love,0.0,0.8083623693379791
1,10,22,optimism,-0.011428571428571344,0.56
1,10,22,realization,0.015444015444015413,0.2857142857142857
1,10,22,remorse,0.0,0.6470588235294118
1,10,22,sadness,0.004231460911879759,0.583941605839416
1,10,22,surprise,0.010822510822510845,0.5714285714285714
1,11,23,admiration,0.001415962279339933,0.7476280834914611
1,11,23,amusement,0.006968641114982632,0.8362369337979094
1,11,23,anger,-0.015261044176706817,0.5180722891566265
1,11,23,annoyance,0.0,0.45136186770428016
1,11,23,approval,0.00909318511842172,0.5678233438485805
1,11,23,caring,0.00454545454545463,0.55
1,11,23,confusion,-0.010945273631840835,0.5223880597014925
1,11,23,curiosity,0.0024986749451048063,0.7046263345195729
1,11,23,desire,-0.008998435054773157,0.6388888888888888
1,11,23,disappointment,0.0,0.3023255813953488
1,11,23,disapproval,-0.012900143334925951,0.5072463768115942
1,11,23,disgust,0.013104013104013101,0.5585585585585585
1,11,23,embarrassment,0.0,0.32
1,11,23,excitement,0.0,0.45
1,11,23,fear,0.0,0.6511627906976745
1,11,23,gratitude,0.0,0.9326145552560647
1,11,23,joy,0.004089979550102263,0.6666666666666666
1,11,23,love,0.0027086590906293395,0.8083623693379791
1,11,23,optimism,-0.008181818181818179,0.56
1,11,23,realization,0.0,0.2857142857142857
1,11,23,remorse,0.0,0.6470588235294118
1,11,23,sadness,-0.005986451714540819,0.583941605839416
1,11,23,surprise,0.0,0.5714285714285714
2,0,24,admiration,0.0,0.7476280834914611
2,0,24,amusement,0.006968641114982632,0.8362369337979094
2,0,24,anger,0.0,0.5180722891566265
2,0,24,annoyance,0.006049367704280162,0.45136186770428016
2,0,24,approval,-0.012618296529968487,0.5678233438485805
2,0,24,caring,0.007627118644067843,0.55
2,0,24,confusion,0.0,0.5223880597014925
2,0,24,curiosity,-0.00505108483526584,0.7046263345195729
2,0,24,desire,0.0,0.6388888888888888
2,0,24,disappointment,0.0,0.3023255813953488
2,0,24,disapproval,-0.009117259552042123,0.5072463768115942
2,0,24,disgust,0.004987129987129912,0.5585585585585585
2,0,24,embarrassment,0.0,0.32
2,0,24,excitement,0.0,0.45
2,0,24,fear,0.024656766601288904,0.6511627906976745
2,0,24,gratitude,0.0025070283743443555,0.9326145552560647
2,0,24,joy,0.0,0.6666666666666666
2,0,24,love,-0.004137630662020886,0.8083623693379791
2,0,24,optimism,0.009438202247191052,0.56
2,0,24,realization,0.0025284450063211006,0.2857142857142857
2,0,24,remorse,-0.019607843137254832,0.6470588235294118
2,0,24,sadness,-0.005986451714540819,0.583941605839416
2,0,24,surprise,0.0,0.5714285714285714
2,1,25,admiration,-0.004734865468841276,0.7476280834914611
2,1,25,amusement,0.0,0.8362369337979094
2,1,25,anger,-0.008873818627804675,0.5180722891566265
2,1,25,annoyance,0.012146181429770364,0.45136186770428016
2,1,25,approval,0.007313789708453089,0.5678233438485805
2,1,25,caring,-0.016666666666666607,0.55
2,1,25,confusion,-0.010945273631840835,0.5223880597014925
2,1,25,curiosity,-0.004145595304988481,0.7046263345195729
2,1,25,desire,0.0,0.6388888888888888
2,1,25,disappointment,0.0,0.3023255813953488
2,1,25,disapproval,-0.02755215798694055,0.5072463768115942
2,1,25,disgust,-0.012870012870012881,0.5585585585585585
2,1,25,embarrassment,0.0,0.32
2,1,25,excitement,0.005555555555555591,0.45
2,1,25,fear,-0.015503875968992165,0.6511627906976745
2,1,25,gratitude,0.0,0.9326145552560647
2,1,25,joy,-0.0121212121212122,0.6666666666666666
2,1,25,love,-0.013937282229965153,0.8083623693379791
2,1,25,optimism,0.0018604651162791308,0.56
2,1,25,realization,0.01785714285714285,0.2857142857142857
2,1,25,remorse,0.0,0.6470588235294118
2,1,25,sadness,-0.014598540145985495,0.583941605839416
2,1,25,surprise,-0.010660980810234588,0.5714285714285714
2,2,26,admiration,-0.0009541471323574191,0.7476280834914611
2,2,26,amusement,0.0029036004645760505,0.8362369337979094
2,2,26,anger,-0.003139832055494729,0.5180722891566265
2,2,26,annoyance,0.013861867704280162,0.45136186770428016
2,2,26,approval,-0.004503700176576753,0.5678233438485805
2,2,26,caring,0.0,0.55
2,2,26,confusion,-0.0070237050043898686,0.5223880597014925
2,2,26,curiosity,0.0,0.7046263345195729
2,2,26,desire,0.0,0.6388888888888888
2,2,26,disappointment,0.0,0.3023255813953488
2,2,26,disapproval,-0.016389986824769442,0.5072463768115942
2,2,26,disgust,0.0,0.5585585585585585
2,2,26,embarrassment,0.0,0.32
2,2,26,excitement,0.0,0.45
2,2,26,fear,0.015868673050615678,0.6511627906976745
2,2,26,gratitude,0.0,0.9326145552560647
2,2,26,joy,0.004016064257028051,0.6666666666666666
2,2,26,love,0.0041665651421749494,0.8083623693379791
2,2,26,optimism,-0.004971751412429337,0.56
2,2,26,realization,0.0,0.2857142857142857
2,2,26,remorse,0.0,0.6470588235294118
2,2,26,sadness,0.008402037494092296,0.583941605839416
2,2,26,surprise,-0.010660980810234588,0.5714285714285714
2,3,27,admiration,-0.0023719165085388516,0.7476280834914611
2,3,27,amusement,0.006968641114982632,0.8362369337979094
2,3,27,anger,0.0,0.5180722891566265
2,3,27,annoyance,0.012146181429770364,0.45136186770428016
2,3,27,approval,0.007313789708453089,0.5678233438485805
2,3,27,caring,-0.004621848739495782,0.55
2,3,27,confusion,-0.010945273631840835,0.5223880597014925
2,3,27,curiosity,0.007117437722419906,0.7046263345195729
2,3,27,desire,0.0,0.6388888888888888
2,3,27,disappointment,0.0,0.3023255813953488
2,3,27,disapproval,-0.003702528297894858,0.5072463768115942
2,3,27,disgust,0.0,0.5585585585585585
2,3,27,embarrassment,-0.05037037037037034,0.32
2,3,27,excitement,0.0,0.45
2,3,27,fear,0.0,0.6511627906976745
2,3,27,gratitude,0.0028848255263349554,0.9326145552560647
2,3,27,joy,0.0,0.6666666666666666
2,3,27,love,-0.005430734110296709,0.8083623693379791
2,3,27,optimism,0.0031818181818182856,0.56
2,3,27,realization,-0.0025740025740025874,0.2857142857142857
2,3,27,remorse,-0.019607843137254832,0.6470588235294118
2,3,27,sadness,-0.005986451714540819,0.583941605839416
2,3,27,surprise,-0.006349206349206327,0.5714285714285714
2,4,28,admiration,0.0,0.7476280834914611
2,4,28,amusement,0.0,0.8362369337979094
2,4,28,anger,0.0,0.5180722891566265
2,4,28,annoyance,0.007782101167315203,0.45136186770428016
2,4,28,approval,0.004532204608074131,0.5678233438485805
2,4,28,caring,-0.004621848739495782,0.55
2,4,28,confusion,-0.010945273631840835,0.5223880597014925
2,4,28,curiosity,-0.0025165226232842786,0.7046263345195729
2,4,28,desire,0.0,0.6388888888888888
2,4,28,disappointment,0.0,0.3023255813953488
2,4,28,disapproval,-0.012900143334925951,0.5072463768115942
2,4,28,disgust,0.0,0.5585585585585585
2,4,28,embarrassment,0.0,0.32
2,4,28,excitement,0.0,0.45
2,4,28,fear,0.0,0.6511627906976745
2,4,28,gratitude,0.0,0.9326145552560647
2,4,28,joy,0.0,0.6666666666666666
2,4,28,love,-0.002826441850832029,0.8083623693379791
2,4,28,optimism,0.0031818181818182856,0.56
2,4,28,realization,0.0,0.2857142857142857
2,4,28,remorse,0.0,0.6470588235294118
2,4,28,sadness,0.004231460911879759,0.583941605839416
2,4,28,surprise,0.010822510822510845,0.5714285714285714
2,5,29,admiration,0.0004582721707064863,0.7476280834914611
2,5,29,amusement,0.0029036004645760505,0.8362369337979094
2,5,29,anger,-0.003139832055494729,0.5180722891566265
2,5,29,annoyance,0.006049367704280162,0.45136186770428016
2,5,29,approval,0.007313789708453089,0.5678233438485805
2,5,29,caring,-0.004621848739495782,0.55
2,5,29,confusion,0.0,0.5223880597014925
2,5,29,curiosity,-0.007117437722420017,0.7046263345195729
2,5,29,desire,0.0,0.6388888888888888
2,5,29,disappointment,0.0,0.3023255813953488
2,5,29,disapproval,-0.007459505541346889,0.5072463768115942
2,5,29,disgust,-0.00781312285737068,0.5585585585585585
2,5,29,embarrassment,0.0,0.32
2,5,29,excitement,0.005555555555555591,0.45
2,5,29,fear,0.0,0.6511627906976745
2,5,29,gratitude,0.0028848255263349554,0.9326145552560647
2,5,29,joy,-0.004065040650406582,0.6666666666666666
2,5,29,love,-0.004137630662020886,0.8083623693379791
2,5,29,optimism,-0.004971751412429337,0.56
2,5,29,realization,-0.0025740025740025874,0.2857142857142857
2,5,29,remorse,0.0,0.6470588235294118
2,5,29,sadness,-0.004293688278231067,0.583941605839416
2,5,29,surprise,-0.010660980810234588,0.5714285714285714
2,6,30,admiration,0.0004582721707064863,0.7476280834914611
2,6,30,amusement,0.0029036004645760505,0.8362369337979094
2,6,30,anger,0.0,0.5180722891566265
2,6,30,annoyance,0.004303044174868376,0.45136186770428016
2,6,30,approval,0.004532204608074131,0.5678233438485805
2,6,30,caring,-0.009322033898304993,0.55
2,6,30,confusion,0.0,0.5223880597014925
2,6,30,curiosity,0.007117437722419906,0.7046263345195729
2,6,30,desire,-0.008998435054773157,0.6388888888888888
2,6,30,disappointment,0.01661129568106312,0.3023255813953488
2,6,30,disapproval,-0.00557413600891854,0.5072463768115942
2,6,30,disgust,-0.002844950213371278,0.5585585585585585
2,6,30,embarrassment,0.0,0.32
2,6,30,excitement,0.0,0.45
2,6,30,fear,0.015868673050615678,0.6511627906976745
2,6,30,gratitude,0.0028848255263349554,0.9326145552560647
2,6,30,joy,0.012121212121212088,0.6666666666666666
2,6,30,love,-0.002826441850832029,0.8083623693379791
2,6,30,optimism,-0.003218390804597626,0.56
2,6,30,realization,0.010484927916120546,0.2857142857142857
2,6,30,remorse,0.0,0.6470588235294118
2,6,30,sadness,-0.0102612927113086,0.583941605839416
2,6,30,surprise,0.008465608465608399,0.5714285714285714
2,7,31,admiration,0.001415962279339933,0.7476280834914611
2,7,31,amusement,0.0,0.8362369337979094
2,7,31,anger,0.0031022292763870363,0.5180722891566265
2,7,31,annoyance,0.012146181429770364,0.45136186770428016
2,7,31,approval,0.006309148264984299,0.5678233438485805
2,7,31,caring,-0.004621848739495782,0.55
2,7,31,confusion,-0.010945273631840835,0.5223880597014925
2,7,31,curiosity,0.009285832727458199,0.7046263345195729
2,7,31,desire,-0.008998435054773157,0.6388888888888888
2,7,31,disappointment,0.0,0.3023255813953488
2,7,31,disapproval,-0.007459505541346889,0.5072463768115942
2,7,31,disgust,0.004987129987129912,0.5585585585585585
2,7,31,embarrassment,0.0,0.32
2,7,31,excitement,0.005555555555555591,0.45
2,7,31,fear,0.015868673050615678,0.6511627906976745
2,7,31,gratitude,0.0028848255263349554,0.9326145552560647
2,7,31,joy,-0.004065040650406582,0.6666666666666666
2,7,31,love,0.0013448254783300362,0.8083623693379791
2,7,31,optimism,0.0,0.56
2,7,31,realization,0.0,0.2857142857142857
2,7,31,remorse,0.0,0.6470588235294118
2,7,31,sadness,0.0,0.583941605839416
2,7,31,surprise,0.0,0.5714285714285714
2,8,32,admiration,0.00379506641366234,0.7476280834914611
2,8,32,amusement,0.0,0.8362369337979094
2,8,32,anger,0.0,0.5180722891566265
2,8,32,annoyance,0.012146181429770364,0.45136186770428016
2,8,32,approval,-0.008979163988410144,0.5678233438485805
2,8,32,caring,-0.004621848739495782,0.55
2,8,32,confusion,0.0,0.5223880597014925
2,8,32,curiosity,-0.0025165226232842786,0.7046263345195729
2,8,32,desire,0.0,0.6388888888888888
2,8,32,disappointment,-0.003556771545827675,0.3023255813953488
2,8,32,disapproval,-0.00703933747412,0.5072463768115942
2,8,32,disgust,0.004987129987129912,0.5585585585585585
2,8,32,embarrassment,0.0,0.32
2,8,32,excitement,0.0,0.45
2,8,32,fear,0.0,0.6511627906976745
2,8,32,gratitude,0.0028848255263349554,0.9326145552560647
2,8,32,joy,0.0,0.6666666666666666
2,8,32,love,0.0013448254783300362,0.8083623693379791
2,8,32,optimism,-0.008181818181818179,0.56
2,8,32,realization,-0.0025740025740025874,0.2857142857142857
2,8,32,remorse,0.0,0.6470588235294118
2,8,32,sadness,-0.005986451714540819,0.583941605839416
2,8,32,surprise,0.0,0.5714285714285714
2,9,33,admiration,0.0,0.7476280834914611
2,9,33,amusement,0.006968641114982632,0.8362369337979094
2,9,33,anger,-0.003139832055494729,0.5180722891566265
2,9,33,annoyance,0.010416985814516388,0.45136186770428016
2,9,33,approval,0.002743978769215394,0.5678233438485805
2,9,33,caring,0.01666666666666672,0.55
2,9,33,confusion,0.0,0.5223880597014925
2,9,33,curiosity,0.002117373946096235,0.7046263345195729
2,9,33,desire,0.0,0.6388888888888888
2,9,33,disappointment,0.0034750066827051174,0.3023255813953488
2,9,33,disapproval,0.00175187131708876,0.5072463768115942
2,9,33,disgust,0.004987129987129912,0.5585585585585585
2,9,33,embarrassment,0.0,0.32
2,9,33,excitement,-0.0056962025316455445,0.45
2,9,33,fear,0.024656766601288904,0.6511627906976745
2,9,33,gratitude,0.0025070283743443555,0.9326145552560647
2,9,33,joy,-0.004065040650406582,0.6666666666666666
2,9,33,love,0.0,0.8083623693379791
2,9,33,optimism,0.014545454545454639,0.56
2,9,33,realization,-0.012531328320802004,0.2857142857142857
2,9,33,remorse,0.0,0.6470588235294118
2,9,33,sadness,-0.0102612927113086,0.583941605839416
2,9,33,surprise,0.0,0.5714285714285714
2,10,34,admiration,0.0,0.7476280834914611
2,10,34,amusement,-0.004040843979868369,0.8362369337979094
2,10,34,anger,-0.003139832055494729,0.5180722891566265
2,10,34,annoyance,0.012146181429770364,0.45136186770428016
2,10,34,approval,0.0,0.5678233438485805
2,10,34,caring,0.007627118644067843,0.55
2,10,34,confusion,-0.010945273631840835,0.5223880597014925
2,10,34,curiosity,0.0024986749451048063,0.7046263345195729
2,10,34,desire,0.0,0.6388888888888888
2,10,34,disappointment,-0.01951349906442129,0.3023255813953488
2,10,34,disapproval,-0.01100179837088755,0.5072463768115942
2,10,34,disgust,0.004987129987129912,0.5585585585585585
2,10,34,embarrassment,0.07,0.32
2,10,34,excitement,0.005555555555555591,0.45
2,10,34,fear,0.03939808481532148,0.6511627906976745
2,10,34,gratitude,0.0,0.9326145552560647
2,10,34,joy,0.004016064257028051,0.6666666666666666
2,10,34,love,0.0013448254783300362,0.8083623693379791
2,10,34,optimism,0.0031818181818182856,0.56
2,10,34,realization,0.015444015444015413,0.2857142857142857
2,10,34,remorse,0.0,0.6470588235294118
2,10,34,sadness,0.0,0.583941605839416
2,10,34,surprise,0.010822510822510845,0.5714285714285714
2,11,35,admiration,0.0023809352024877217,0.7476280834914611
2,11,35,amusement,0.0029036004645760505,0.8362369337979094
