head,L0H0,L0H1,L0H2,L0H3,L0H4,L0H5,L0H6,L0H7,L0H8,L0H9,L0H10,L0H11,L1H0,L1H1,L1H2,L1H3,L1H4,L1H5,L1H6,L1H7,L1H8,L1H9,L1H10,L1H11,L2H0,L2H1,L2H2,L2H3,L2H4,L2H5,L2H6,L2H7,L2H8,L2H9,L2H10,L2H11,L3H0,L3H1,L3H2,L3H3,L3H4,L3H5,L3H6,L3H7,L3H8,L3H9,L3H10,L3H11,L4H0,L4H1,L4H2,L4H3,L4H4,L4H5,L4H6,L4H7,L4H8,L4H9,L4H10,L4H11,L5H0,L5H1,L5H2,L5H3,L5H4,L5H5,L5H6,L5H7,L5H8,L5H9,L5H10,L5H11,L6H0,L6H1,L6H2,L6H3,L6H4,L6H5,L6H6,L6H7,L6H8,L6H9,L6H10,L6H11,L7H0,L7H1,L7H2,L7H3,L7H4,L7H5,L7H6,L7H7,L7H8,L7H9,L7H10,L7H11,L8H0,L8H1,L8H2,L8H3,L8H4,L8H5,L8H6,L8H7,L8H8,L8H9,L8H10,L8H11,L9H0,L9H1,L9H2,L9H3,L9H4,L9H5,L9H6,L9H7,L9H8,L9H9,L9H10,L9H11,L10H0,L10H1,L10H2,L10H3,L10H4,L10H5,L10H6,L10H7,L10H8,L10H9,L10H10,L10H11,L11H0,L11H1,L11H2,L11H3,L11H4,L11H5,L11H6,L11H7,L11H8,L11H9,L11H10,L11H11
L1H6,-0.01386482660481565,-0.05193675705662842,0.0042889823613305855,0.08319359173465317,0.2805586277747554,0.03750477392448029,0.4025505193207323,0.057301076254239774,0.03307173782150358,0.3572815252226355,0.36075906800362345,0.12414002047612481,-0.4684101444279379,0.09276885743163475,0.17567920437549303,0.08774130143500383,0.042249046507887925,-0.23355176602947877,1.0,-0.00458455557556178,0.02916313326088431,0.10103532331388235,0.2836669641086308,0.1619545103824949,0.2235226437014787,0.010352212677636974,-0.06185427377211077,0.06154427724114684,0.5125712385833047,-0.11160997341293853,0.04126453561288873,-0.03580355142991813,0.2027230507595744,0.13355147520785224,0.07588513299818797,0.13902956405832478,0.11168823966852214,-0.18891853504084585,0.2784359825616256,-0.0015449881001011407,0.1957345120304628,0.058213415634696966,0.05676462101697619,0.1073266240879567,-0.18227286892118527,-0.009534513044602863,0.18548251787917755,0.4698703786732861,0.09268232813246727,-0.015027022082224733,0.03681907504140246,0.0846447246464639,-0.05269561373254647,0.374505229856256,0.06610510643447957,0.21868630958456026,0.17176120164924133,0.504855001612461,0.4029749213411779,-0.14602523231666253,-0.25473326245405065,0.014996790200768655,0.1345943261868865,0.17133188274717104,0.31354294982365816,-0.025221644336504943,0.1451883162227725,0.1333480471691949,0.32057922844223297,0.13376090692986806,0.10845914596146658,0.21747486852490439,0.23096750059674126,0.19849888564040055,0.16363331107120388,-0.046446266533653434,0.09591884023324646,0.18031133196022703,-0.010983945936133008,-0.10211262691757177,-0.21535683420859847,0.31971132060503904,-0.02823879967301058,0.07894585730017915,0.4325569176509488,0.19411729208888923,-0.02919658554463216,-0.0841342721804316,0.010767259771407045,0.13798583717362065,0.08043760423071919,0.10771896980723218,0.22997736245569717,0.053880426706198976,0.33151413087248915,0.07070191929345665,-0.0839888844525095,0.20864288921935265,0.13566478542574295,0.25023689587926634,-0.23674549812184273,0.00903483633241511,0.051896958807306416,0.2092335913987886,-0.1390353381473145,-0.09359884282832195,0.028240543404672556,0.007110349957839824,-0.020485501624546692,-0.017840549963192048,-0.0067489198944281955,0.19321050907128093,0.4420724669244153,0.05485356719381178,0.2263838084957558,-0.033656611207563365,-0.058611198137403606,0.22526931290574526,-0.06038904807038749,0.15930017794397702,0.15337359312145965,-0.051893587338598814,0.22209605766819965,0.11933600524547418,-0.10882054915852794,0.2062664401955605,0.04972385753638853,0.05827407375397968,0.03246383607320862,0.3670910317087803,-0.011306957643578258,0.11036633730782372,0.07787430268068633,-0.13179953425446098,-0.06609209956962663,0.12952408477047656,0.10480985397776309,0.1695780758011443,-0.029784210218258722,-0.08964776093215546,-0.07872679198368353,-0.027749913121739682,0.1910466315966371,-0.11310009173090411
L1H7,0.3831390721558776,0.7073129410210724,0.2990372246946858,0.22712189528759155,0.1711646971762509,0.5396453284609024,0.16440122050753106,-0.09325681919045331,0.6031578232462244,0.2988597286095714,0.32880714852145915,0.15174964431741106,0.5861308365546745,0.3131903004009816,0.27779646065391306,0.28675279815401555,0.3097827580410242,0.6491009145861962,-0.00458455557556178,1.0,0.47673649182574535,0.03182772918814762,0.2941493742436258,0.13796916493103328,0.301979514484342,0.4343949692149926,0.6780153284540829,0.0959470118156016,0.610751794390204,0.29622527100010326,0.2524974001572838,0.5671566023141117,0.1765659137858545,-0.08166884555197244,0.29406785156608883,0.4932658365112539,0.4036983753193205,0.2280456041408933,0.0901469720176296,0.7813820698696635,0.06763150079213527,0.260939729436301,0.7705637609651211,0.3108115026211167,0.4418595782326548,0.3074448787207648,0.3788544917941397,-0.024881580052655568,0.293421778931013,0.3017114996806195,0.26888344796127256,0.12877909263925816,0.2569104228582015,0.4188654054487729,0.2934203495053545,0.041978117578637245,0.0699597876556313,0.29435182300763235,0.04382275526396684,0.26202954646785276,0.3468918070913827,0.2800232478372708,0.16918913976025593,0.25622987100793565,0.23125017790423594,0.12208270667688165,0.11323182229208857,0.4363806379005248,0.24084391317109385,0.5077257401852117,0.6410262005871293,0.424010391223995,0.23271528896529042,0.11768297675327727,0.16248694825209653,0.37552087341578316,0.5251800780539168,0.4060027868334469,0.32878764799305255,0.3209334539540656,0.14126230786017355,0.23160244165819838,0.13661070121118193,0.3449674230680195,-0.042864717803993806,0.25916850507248207,0.17779932907426294,0.2388053827056713,0.27775808189607243,-0.1316250400083093,0.36450213475133475,0.1894263931079134,0.06362417874293734,0.07043354403092203,0.18441977484842978,0.1681892472129249,0.21506755544248804,0.3300462151129362,0.09682522471215915,-0.005220212636434581,-0.00978750461594972,0.7144611795990873,0.15525402677259154,0.16362478341241118,0.09757035399513665,0.023853557339396345,0.376965718119336,0.008077681983065594,0.3473594208985117,-0.029232930598930968,0.27337452746151153,0.3458821414422458,0.442691869502658,0.35716724187919047,0.11615956745429891,0.2181494395869495,0.18477610453583712,0.5283482275454873,0.3144936086974001,0.12635940420491698,0.39959445728451903,0.10568171394849007,0.13621714068062557,0.20323665395523446,0.06376145235388453,0.12513683510138135,0.03444439285154168,0.1411142954106266,0.6509336062130907,0.3452887009745514,0.17132558500721137,-0.23238818844597492,0.18725603770548066,0.5145167228334656,0.0527177454760871,0.3065416252379613,0.22238409950945834,0.0003726579243518709,0.5792902836129832,0.2621817903762236,0.1089825836722094,0.07789169331688275,0.1819552306088957,0.2506236852831308
L1H8,0.08607775747923968,0.2500584646621178,0.3340715314583044,0.08278173625964323,0.17379092395393847,0.06878895571563282,0.17336539721738017,-0.0967823484520822,0.16435441488697553,-0.019072457830036717,0.07784555007236761,0.024520345784261918,0.3131291105770148,0.18096790465394375,0.20800019930697877,-0.01009284491755263,0.12835235471380205,0.37264373646818044,0.02916313326088431,0.47673649182574535,0.9999999999999999,0.3681809096360472,0.2295188812732707,0.3418825400981701,-0.17141314141629246,0.14174035440224875,0.4517998553661775,-0.05598457000920048,0.35822409644695935,0.31722674825565583,0.0447119098261298,0.17645742737733885,0.09722916058994474,-0.3064488215400862,0.0878960439216932,0.1903696215623293,0.1622207852356708,0.41500462094757884,0.4368894016096162,0.46246654596831593,0.22835379568075936,-0.0016744763833618824,0.4390421130215949,0.1461433850080918,0.4722825793494239,-0.05553022125671761,-0.023073029027184812,0.37149904369872716,0.2440777409659947,0.07887690166331175,0.26365260133001384,0.24702746603607512,-0.09565116887944301,0.08736678619196232,0.5541492815239333,-0.05811762701133551,-0.05047408727661909,0.4092904421174272,-0.07390552486071934,0.16380285817772078,-0.10245135633832791,0.1476734631522096,0.028779142512473384,0.15405564558733215,0.05910149377049309,0.24515015995213368,-0.036484401564965525,0.5681031455810683,-0.026982596885236295,0.4004308224106605,0.30723233431212393,-0.07096833511116644,0.015661261327031772,0.1317358682702983,-0.0416198789452995,0.6527678169141322,0.28505363633016173,0.1790966188906075,0.3984813848509427,0.2639914598509476,-0.06968554592271342,0.31090369886453223,-0.019549084142626332,0.1699843218197736,0.31434751743316625,0.28111939039369344,0.05674231867394305,0.025201474221792645,0.10964659080433975,-0.2419258878744737,0.14156534379068025,0.07825008870227385,0.4612473188323067,0.2151389887617951,0.1222843095932308,0.02740971756323541,0.3240649173526267,0.10026541752800987,0.004016838786439468,0.05175551082673022,0.05756748626006039,0.46724980800876015,0.1509821106768574,0.23649566041388595,0.042401382249208086,-0.008852272417268488,0.2999413815768823,0.2634885322107469,0.27396781136812226,0.0006814580278323477,0.4869699492424726,0.1661436527736909,0.22005248617328943,0.11651064250861377,0.08784244104904704,0.07204193594013251,0.15489859921840782,0.14088079704159714,0.21699650667760542,0.049129857994241515,0.21267928590381602,0.0963530689552455,0.02722502178376766,-0.013347135016471594,0.12400966436336426,0.024794604454320617,-0.0015927884975856855,0.12312384044759306,0.10235228851843432,0.2116485353562272,0.041424878093580295,-0.0018131991079447783,0.21083766343682478,0.10583843382607609,0.041260607165627426,0.09212931862912208,0.16026637170924632,0.009440963152896822,0.36605984712795536,0.2969323424431037,0.08597648093582512,0.06469821270641149,-0.05876040251575494,0.12540647925031967
L1H9,0.3526958782672169,0.38832492642474237,0.5953936147147291,-0.051321845019829775,0.21326538259637007,0.07626230356454235,0.29144217210485507,0.22214191960117166,0.06674898733156247,0.3710307959306611,0.36610672428668817,0.31114085521309087,0.1642431708270123,0.39693382338420613,0.5542148947176906,0.09653539726480949,0.32202828651126614,0.07922416335691043,0.10103532331388235,0.03182772918814762,0.3681809096360472,0.9999999999999999,-0.018385490920939006,0.26399916549795,0.22751050112352722,-0.08049806537383683,0.35215945525220566,0.2475330385456811,0.2193369529859797,0.19704161372571324,0.175987326106253,0.31900864721588135,0.3720404023978514,0.126087293497539,0.07112144974410363,-0.1399671410860527,-0.010804432182589523,0.35047285456481386,0.6570502688737058,0.187078106326459,0.649779987308994,0.1553819617302664,0.16627658666336756,0.18788933757770365,0.3997907752621398,0.2581583350957278,-0.09546256521738944,0.38978107166431375,0.1183671176510614,-0.010918579351139839,0.3827426258912152,0.6288965331306374,-0.23253770161640308,0.235544666308381,0.28318055494105554,0.11427999109782223,-0.24767807604175401,0.3503308996383568,0.11134213749738185,0.1481250195344322,-0.12683784207968038,0.038026744682973464,-0.059218766964782565,0.07403812247169918,0.17059065268364598,0.29034332971243343,-0.0062619783810636135,0.24887822519408911,-0.07495192198694899,-0.016137206377063708,-0.007958777787462448,0.05574070457650988,-0.0731842004017482,0.06658710735725094,-0.030207093189364237,0.4076171828506391,0.06678213684342289,0.3318225482411593,0.2988190382780497,0.16731892361960019,-0.26280836566184596,0.16275685669832135,0.2897642613361692,-0.01463501626411962,0.4636439954529156,0.33901505925853714,0.39852200859955617,0.41405502691505486,-0.05353923247029385,0.13729692845740984,0.041831114289736335,0.26592117595378556,0.6325837110130808,0.1515569027793261,0.16729107012285885,0.44684793219161045,0.5347429166073391,-0.04346156395314398,-0.012090523208624552,0.14418762803224336,0.09804928981254785,0.43879901565810997,0.23619374488487432,0.6456053742936924,0.23172873408293654,0.1738216854333698,0.11117110396768835,0.05377804845190354,0.22522881557089083,-0.00713126956213252,0.05690381664615806,0.018032732051013817,-0.1841115163713632,0.23943238898454725,-0.01786850211384992,0.2339666399585242,-0.028352745373734386,0.06308542491839472,-0.22076138808434434,0.09852694613841013,0.3234102152288569,0.20904555356629678,0.07626198686520771,-0.2567972725789603,0.1786114174897773,-0.21385698531356406,0.3988419842114745,0.02914599534667081,-0.0014852718821273367,0.1886400700169056,0.018041286150701774,-0.02319667560546087,0.16890478127193193,-0.007063141655006376,0.1410014591088799,0.25932066211013427,0.15548150978282332,-0.02492793923438032,-0.15522795882762352,0.5291727767683501,0.19680622780629,0.24634033368813835,-0.1285059218123091,0.014268788170537266
L1H10,-0.2859399946298662,0.13165448311412614,0.17872934416909703,0.7908699892170399,0.8521123370936121,0.30989923167881483,0.7245333652858482,0.05760822158688189,0.33997535179381894,0.10122313417801197,0.2987982620000809,0.08548207759405034,-0.20807560103620912,0.27493914921679585,-0.06482008154526933,0.08751627084027151,0.33454963934616894,0.10716946783166752,0.2836669641086308,0.2941493742436258,0.2295188812732707,-0.018385490920939006,1.0,0.23609379341679632,0.039773077794375326,0.14410647211353744,0.23274999416616451,0.6641683922127123,0.3739340265035117,0.007181341588923828,0.01330169833185988,0.26616376272162234,0.18117526939052123,-0.08338282218408602,-0.3063300765148638,0.19049540806732207,0.8013265162770044,-0.04078441458148905,0.13134203588498014,0.2536263585454381,0.1453277709739102,0.05876091006184549,0.3181102487601738,0.7291029841632003,0.21452221341791125,-0.08121091889849587,0.19085178645957307,0.032728615118559734,-0.29487185395164545,0.6664913516295096,0.10611673184830316,0.10507944408470712,0.6974224948331165,0.03800938715918281,-0.1109340338845876,0.09399793928879549,0.6722290502270697,0.3603550418142701,0.660643904514013,-0.028434950851179207,-0.08902679833522764,0.7362995391997845,0.7015129057819652,0.7237268051286362,0.6886981833092037,-0.016731958791300836,0.640524393405609,0.21675367864055545,0.7492036957577354,0.33778098564671594,0.08250178733969521,0.3220543254429403,0.033994589099295654,0.8412581989639888,0.8122269168335049,0.2728149014354305,0.1881667510293709,0.41878556271257716,0.21395374334797465,-0.595680585863312,-0.06837401703162772,-0.13289569702176618,0.16970081794868036,0.7995380693767171,0.04240410041554248,0.6531781242163004,-0.02207598496829004,-0.17161654904753434,0.6237323146606251,-0.10218939111030165,0.20583491633699627,0.6245230983580746,0.18406932305662235,0.6456287310085969,0.7054742494288819,-0.08361709982322758,-0.06807282908955273,0.6083579984856254,0.6996370795991255,0.7326424478016044,-0.7121686073579228,0.18146930588960838,0.5999436512473295,-0.05196669244162752,-0.6592216613944135,-0.755289150997283,0.1818152869556613,-0.37323016026531364,-0.29461495332910304,0.5717425321207994,0.11419190734939853,0.5411649810813526,0.4561848191752809,-0.4436749854081583,0.7039670105853282,0.24276271703029892,-0.6042343758057773,0.19825989960403492,0.45596186762701113,0.5890931693225514,-0.24383219792729605,-0.7214148352047073,0.8326888131627372,0.7777501500028506,-0.7942184429614769,0.47906378994877963,0.028220010254817924,0.8101611421167239,0.1512883949989698,0.07379164732401695,-0.6125812952492522,0.6750877719214711,0.11753405870218307,-0.21979541339174755,-0.659876141470777,-0.3925789794901174,-0.5723862088144983,0.771682736396825,0.5757605119595472,-0.24903930205994124,-0.6628536498093595,-0.6463187201461181,0.4333341308063064,-0.6559732092247125
L1H11,0.01817934075582947,0.2907968224593528,0.5227460802631234,0.13914658890550627,0.1793835312505535,0.1507605351133927,0.2834360941363365,0.07275410348488669,0.05223490648859261,0.29651103632761894,0.4409102616938466,0.21725810271240226,0.12080206364453208,0.2171365441262854,-0.001910984735834734,0.3990567644791293,0.12358918351334,0.3528679762150501,0.1619545103824949,0.13796916493103328,0.3418825400981701,0.26399916549795,0.23609379341679632,1.0,0.07209280229050076,0.20017118769220177,0.3193064125022612,0.11603380327217723,0.3153660157713508,0.14318080478406456,0.2804585250063571,0.404105959748741,0.2083476537597666,0.17069182880937364,0.1775573852920402,-0.10235684764230248,0.20397131093448942,0.1460126673840061,0.41472496573726,0.17002914730604188,0.4460560029435057,0.04958647613429218,0.28280344588132084,0.2079071072034212,0.152362103781985,0.25393946564204406,-0.141014904018074,0.2402978639174048,0.14691789704543748,-0.037095410120936756,0.2827673411828726,0.27807527115305597,-0.05209496180854072,0.4167042123330574,0.012529082975309271,0.2385903005054861,-0.06899364882067414,0.5356289833938285,-0.03419984698299386,0.14266186711435808,0.06246409861470687,-0.01167309813993705,0.1140252040378258,0.19089774826486408,0.11610980329678422,0.2327416033295797,-0.016669396458022172,0.522821833276335,-0.00948142626256895,0.37892527599493336,0.39113166511628955,0.23337309563637254,0.32843455693027435,0.08331747508892595,-0.09709165397224227,0.39183586220119426,0.22212373666866808,0.20158743224789613,0.33493966811751796,0.14128045310960247,0.185482897144886,0.30312866019171825,0.10084332075031384,0.10787392076637582,0.1188075324996536,0.27890103786486153,0.1742566009070641,-0.056257990953773804,-0.06781014834212953,0.046485582219235315,0.26769110184053946,-0.028671714234589474,0.24139845597235723,0.17369338275038357,0.13056732781693403,-0.07748280370660887,0.1524776293410865,0.27754952322958315,-0.020062800754517343,0.13330445002775945,0.06004294831315938,0.1073572105189231,0.11809453440786279,0.2904047818018743,-0.008992294488145314,0.10739219542441386,0.29921276966932303,0.13740365320069328,0.21202527457831546,-0.21503391393411758,0.12123030682336297,0.1293580664107857,0.21509940209943526,-0.0398320580110067,0.14539774993711266,0.23919840512306995,0.12354962863065484,0.09515255205467024,0.10352474037865995,0.31888105370294,0.18016568201883582,0.05712157406460795,0.2287483792633284,0.05145442140452674,0.02603753715819082,0.17580132417675368,0.08632260111567866,0.07296672584381043,0.2145975590735089,0.3763872718402728,0.04807877990381433,0.04594229777958036,0.41537506930224105,0.09486041416700006,0.07742833400497773,0.0703580126341659,0.03769688594984748,0.045977765395802235,0.15407332005253727,0.08577494634265544,0.0975875379715437,0.06361798235521754,0.04906322513701277,0.08020789152429189
L2H0,0.14559025261395955,0.6471828517966832,0.3994445838512093,0.17661315799073538,0.21005667835063743,0.2639482330585454,0.13737407095901696,0.1843828591165231,0.5527831221041122,0.6238920944977687,0.3915394943661754,0.3560693177433654,0.3234318615270192,0.3465108483108995,0.45344845181356797,0.62205738269723,0.13628235058615512,0.3811836367699795,0.22352264370147873,0.301979514484342,-0.17141314141629246,0.22751050112352725,0.039773077794375326,0.07209280229050077,1.0,-0.037922912359353154,0.45674536509349883,0.21582231314435948,0.110203876447281,0.004258959600916756,0.26789982504242804,0.3316209887946621,0.24993239784966,0.6256506155064591,0.36140145128107115,0.22520016732792664,0.3364993108982387,-0.05446598715183699,0.010177174044919217,0.1861722879747304,0.436732139058698,0.1019123343618641,0.008208659884175561,0.29735662021515613,0.09271984818178504,0.3699739144401606,0.2684849819551474,0.15165066516584108,0.2183892992889289,0.16460199558937835,0.5063488890671738,0.2571865519061523,0.218405167447109,0.6489431401262298,-0.23855014564802643,0.37990344278314064,0.06257290961579517,0.18366265611225524,0.3075003901543196,0.3757969317003564,0.16884297699331402,0.057222534068484675,0.18291172308734702,0.2565045058748077,0.3767818237126677,0.2670985110459882,0.11832449577974781,0.052910164025696385,0.2723780346493136,0.38544491824208643,0.5328627705256914,0.2098506841569581,0.3327686167485458,0.13347847383406702,0.19948269015171452,-0.21131552506747503,0.47945394303350636,0.4849163640915856,0.12906050653417586,0.27380083098532987,0.3318174798228287,0.11005856042486807,0.2339623899145593,0.05428919946876543,0.08350557804705776,0.3540823443952941,-0.08978391651132252,0.6259476500719919,0.24193164266109585,0.534128904585201,0.3523625303097395,0.2502861122814864,0.14233916850355838,-0.013731565790682566,0.253546687120096,0.5103598003720982,0.25769589271072657,0.15433591341309855,0.04232083807116425,0.11382329332938552,0.11650797210946477,0.49741901200670946,0.17550868300205708,0.005642696892388885,0.14610400391740655,0.1892675087100599,0.40313665997908443,0.0651382283426491,0.2039062877151493,0.052862500322129705,-0.009482852650861032,0.35375828906149887,0.21663187837365158,0.35763901310032226,0.11249604943928797,0.416904706327051,0.02187805638502816,0.5623201504541394,0.07812845139337636,-0.0582643119220307,0.27952653345418915,0.13265631013371101,0.24483436179875137,0.10722547467351777,0.017332412387248974,0.3664606913543503,0.21728766937610894,0.028330072435382027,0.6287166245914733,0.372580388933235,0.09027945765778485,0.014561002271022385,0.2673613689330849,0.28042416150117494,0.08266915427771114,0.48324069445336676,0.2213515240939735,0.1352872530294192,0.20117859241549693,0.08068111620612213,0.11622626361060227,0.15610054900691092,0.41933991600289305,0.10484081205977715
L2H1,0.4198200400303788,0.2236598066023416,0.05507028445187542,-0.05837560453723433,0.012383532192225042,0.27283399934986236,-0.08754953039472503,0.2065579116486718,0.10688351226114588,-0.08445245640109117,0.4951725709921839,0.41853438723161707,0.18070498888295733,-0.09197500221196776,-0.27826055585780035,-0.11276878204839413,0.368904332338135,0.15021412374746484,0.010352212677636976,0.43439496921499265,0.14174035440224875,-0.08049806537383684,0.14410647211353747,0.20017118769220174,-0.037922912359353154,0.9999999999999999,0.21027944205710025,0.1186490096094755,0.47408767124628587,0.6134629486203639,0.2853354001708715,0.2777902756074405,0.19260020183005752,-0.19895013848921733,0.12607597434301823,0.22177144601029464,0.1606106516514338,0.06453745973688547,0.2526680001678855,0.25286904468931976,0.20079997178188932,-0.1071848620357713,0.44172465396254107,0.06140411587556299,0.3154578085225479,0.40023518294032107,0.6786941905682613,0.03077018359234173,0.07497989069469886,-0.07504034271321591,0.39562395240780607,0.18397203822608546,0.1476462902501418,0.2889046448578884,0.1800632937884083,0.25219700316637034,-0.11840537050433303,0.48136321863869663,-0.13575515035026653,0.24259954939257833,0.6477537752325288,0.06018060791702504,0.030062602308206288,0.13010477162161185,0.02214361739195344,0.1712454065165335,0.09492370752307643,0.6044841010244276,-0.16580050339809932,0.36181127490403797,0.2857509577681572,0.5581106911996263,-0.2818297211836088,-0.10433211608248343,-0.10494672198527898,-0.002024276554881206,-0.04803475556863713,-0.020202911124668373,-0.004039589180607741,0.04235589813533603,-0.056896595478077294,0.3141653961119137,0.03899206937264028,0.08379917965461245,-0.39796828625044045,-0.165470700472494,0.04406446842864461,-0.4379638187850398,-0.227805971263219,0.0967363274926221,-0.26451487213780833,-0.0639636834009083,-0.061049232504130364,-0.005021486268047775,-0.083321435347559,-0.18452552874301886,-0.026346569402490874,0.3388427564186841,-0.06246083160758546,0.023889394950210918,0.07523339489274851,0.0928151940157992,-0.066276474621264,0.2515337633641626,0.047942572310244735,0.01341065319357511,0.14779166559484222,-0.29005048175173404,-0.11591108908793547,-0.10564938172760532,0.27710754922377007,0.05630697774725006,0.64779290445999,0.4294843700605903,-0.02844773737300079,-0.2936128691557846,0.3418837988010415,-0.11427667782883094,0.34310819343720683,0.03370289690698648,0.43500416989340085,0.061062737647790064,-0.013144829626331947,0.07019550231456657,0.06745435014144603,-0.25938337095163244,-0.3397294224986964,-0.041484839071499933,0.28589539437749856,0.3381392897043392,0.29561104103008723,-0.2560451713748008,-0.35900581071608273,0.3449427654644926,0.14910673136651081,0.3030393015881613,0.24582434688339497,-0.14183663019155937,0.18157687118416885,0.16061986716199605,0.15003938901447017,0.1465363048331416,-0.06757548125587334,0.22613643036942999
L2H2,0.40687058074208976,0.6334267203612486,0.5972922735762534,0.20767635484967695,0.28389180715542084,0.3163204566924827,0.12775553833612954,0.3491647811648444,0.5659909263274924,0.5535888168681489,0.402638281866763,0.6187758014319179,0.5874369556236022,0.44900597903155703,0.4643655386116293,0.4746274634869856,0.5622633553966248,0.7254044783816109,-0.06185427377211077,0.678015328454083,0.45179985536617756,0.35215945525220566,0.2327499941661645,0.3193064125022612,0.45674536509349883,0.21027944205710025,1.0,0.15086878474096987,0.35521796063758826,0.3711479977121058,0.23442179245321335,0.5966777852815633,0.4574934684963219,0.2764162978331303,0.34343919737963147,0.3072927938646502,0.32920794386934105,0.2946977508138025,0.32368289178683574,0.5014242005506077,0.19759277985704787,0.18958664906616327,0.4768948536438844,0.3138700393319843,0.6347005560963385,0.29964834452168293,0.3474684906174447,0.202941645094282,0.37546673426838734,0.21383086845628038,0.2586996955575129,0.1342292198317005,0.2006741739544992,0.3739016929731744,0.17674526205590615,0.37211351200941956,-0.018079247598029126,0.3695612005998956,0.036170237501906656,0.5591401447899071,0.24570428816791096,0.2871982659018484,0.25743623055222764,0.2881637158139214,0.18092015746346454,0.5061733674801584,0.06656515155813283,0.33364807462302876,0.20057122583451853,0.6234454395671705,0.48841673715318784,0.4050286569079184,0.31841142140497386,0.23758963817622605,0.24704257020498926,0.34255624802357165,0.4480568165157236,0.5793312584604876,0.41161339134765385,0.40983666854956746,0.21806215565973092,0.20968525513574127,0.3357904211202984,0.23321961957452642,0.14168474058698005,0.3729970308399857,0.1718746008037617,0.49095395217301446,0.31735185950491523,0.120301739635967,0.49667907182310955,0.08441343516454558,0.4424902564668126,0.1432411687071776,0.278600569766673,0.08068465668623813,0.29911140731570385,0.16815146841900067,0.08453493188158336,0.2176412925970873,0.07095513329649093,0.6517473002415208,0.19280675109781706,0.36505947314482673,0.12714373024103853,0.0978636289894414,0.5064837963152728,0.08999586817203484,0.38778999309687373,0.06022483821948941,0.2373145185794774,0.2739455709352033,0.22960224727873677,0.28576971197911316,0.045792758525860316,0.4666754454639598,0.15332864493791645,0.4515321244004563,0.20180146317180273,0.07777512243258243,0.4295589016337389,0.17056229243269222,0.28404648614752265,0.012205727827528877,0.06848465583497623,0.08132860211665245,0.29610337218077704,0.14043443847466608,0.6309931207139257,0.35700402890248345,0.16344213580684144,-0.06078048980135817,0.44308286524350876,0.411390516657793,0.11578822291442539,0.3117953347790894,0.14596631354397832,0.0053789300089396265,0.36956843291360586,0.18697967168596996,0.1975520469437233,0.18635301965849613,0.1281083512206011,0.17101211208179537
L2H3,-0.14653126150546203,0.20877441076833284,0.2392449330711643,0.8405391644316438,0.8520396381745864,0.1232561810766431,0.7648689653444628,0.2970905602697515,0.1490950372702714,0.12121000300639076,0.3030970903667221,0.15018664411642263,-0.22242680591407252,-0.004213763666153752,0.21469339030787168,-0.06468875223954308,0.16206300774568194,0.1445275149561894,0.06154427724114683,0.0959470118156016,-0.055984570009200485,0.2475330385456811,0.6641683922127123,0.11603380327217724,0.21582231314435946,0.1186490096094755,0.15086878474096987,0.9999999999999999,0.16389577083169996,0.11741182439402306,0.1739212500310468,0.30268183937206794,0.05051932213527299,0.20140720611059681,-0.6167962760664861,-0.07106095819361738,0.614062784853559,-0.0029224554937391117,0.14977703138415782,0.11620776328973685,0.26856115111331913,0.1416875673660702,0.1406752230430536,0.8980744252169118,0.2389945226416294,0.005260563807600427,0.11688562617958326,-0.07079996154644853,-0.5830004795866301,0.7663857253990113,0.26649987877888864,0.32870487462847336,0.7751574674231263,0.0225267236704508,0.06330970690000687,-0.0012345106055312524,0.7058707442085419,0.13654441355457975,0.7980634157758913,-0.008193516749822684,-0.13741167428472048,0.8380965607619003,0.8136842004252847,0.8153850582170336,0.8615260780878093,0.016079220331809065,0.8072566778235185,0.10024402687279167,0.7522211253752601,0.048026500225430376,0.03576530925089385,0.33879840727687266,0.04021894170831266,0.7255143663358411,0.7411191534012175,0.07311014169970455,0.07694456860478527,0.11104403438873764,-0.04285834026823877,-0.662312089609583,0.005248297153745922,-0.276323305242378,0.15083143700848828,0.7607451466223191,-0.1135986863795582,0.7265216917798386,0.07506876292572297,0.06366595586036147,0.6528287701980557,0.2568047089068958,-0.017916628335366416,0.8663064877683303,0.14790759940638462,0.793645780085902,0.7811307451595272,0.18118742661546874,0.16981018899696224,0.7339341399810175,0.8450771136334043,0.8334182066330117,-0.7727038226869584,0.18463591746419838,0.8578230300006932,0.008225087310340535,-0.6806564870328348,-0.7274124902407849,0.04907523385617636,-0.6581826038964447,-0.4695906882261494,0.6248981565099171,-0.02493940902053787,0.1329435335878889,0.14176576713275105,-0.23269119363499813,0.7367028017546379,0.06327407955646047,-0.7711623043131033,-0.029728564976134648,-0.014670225792588913,0.7812829604377264,-0.18008053166181973,-0.7593852980715126,0.805337993342031,0.7525175444111554,-0.801208796600146,0.4507546060480115,0.022594295214477034,0.8244712890400839,0.1704901971279715,0.26856778865264325,-0.7460443558938128,0.5602003557360092,0.03532460354527039,-0.009968941994950284,-0.770119011823768,-0.30625744049396747,-0.55688020310589,0.8032878338898662,0.5094452368225144,0.25032648787137235,-0.744522176590871,-0.6731669130201537,0.5395695903904462,-0.7802571182981077
