layer,head,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,joy,love,optimism,realization,remorse,sadness,surprise
3,4,0.001415962279339933,0.0029036004645760505,0.0,0.0,0.004532204608074131,0.0,0.0,0.002117373946096235,0.0,-0.003556771545827675,-0.01449275362318836,0.004987129987129912,0.0,0.005555555555555591,0.0,0.0,0.0,0.0041665651421749494,-0.004971751412429337,-0.0025740025740025874,-0.019607843137254832,-0.0102612927113086,0.0
3,5,-0.0023719165085388516,0.006968641114982632,0.0,-0.001763132295719838,0.007313789708453089,-0.011983471074380136,-0.010945273631840835,-0.0025165226232842786,0.0,0.0,-0.003702528297894858,0.0,0.0,-0.0056962025316455445,0.007484629778134244,-0.0003613160576081409,0.008130081300812941,0.0013448254783300362,0.017627118644067852,-0.015170670037926715,0.0,0.010412194074710168,0.004264392324093813
3,6,0.006183216571309047,0.004069101630077232,0.0,0.0017494646035049466,0.006309148264984299,-0.014516129032258074,-0.021729587357330993,-0.0025165226232842786,0.0,0.0,-0.021739130434782594,0.0,0.0,0.005555555555555591,0.0,0.0028848255263349554,0.0,-0.005430734110296709,0.0031818181818182856,0.0,0.0,0.01872421453506823,0.0
3,7,-0.0023719165085388516,0.0,0.0,0.0,0.010131036156272755,0.0,-0.021729587357330993,0.002117373946096235,0.0,0.0,-0.019829435462774048,0.0,-0.06461538461538463,0.005555555555555591,0.015868673050615678,0.0,0.0,-0.004137630662020886,0.0,-0.0025740025740025874,-0.019607843137254832,0.0,-0.006349206349206327
3,8,0.0023809352024877217,0.0029036004645760505,0.0,0.013861867704280162,0.018302577075417492,-0.004621848739495782,0.0,0.004979691410032294,0.0,0.0,-0.01100179837088755,-0.012870012870012881,0.0,0.0,0.015868673050615678,0.0,0.012121212121212088,-0.0056727183813191084,-0.004971751412429337,0.0,0.0,0.010412194074710168,-0.010660980810234588
3,9,0.005203841067218717,0.006968641114982632,0.0,0.013861867704280162,0.011912800717590044,-0.011983471074380136,0.0,0.0024986749451048063,0.0,0.0,-0.009117259552042123,0.004987129987129912,0.012307692307692297,-0.0056962025316455445,0.015868673050615678,0.0028848255263349554,-0.004065040650406582,-0.002826441850832029,0.009438202247191052,-0.0025740025740025874,0.0,-0.0102612927113086,0.004264392324093813
3,10,-0.0014213461663334925,0.0,0.0027348658437430506,0.013861867704280162,-0.004503700176576753,-0.004621848739495782,0.003869541182974001,0.0,0.0,0.0,-0.01605111422783234,-0.012870012870012881,0.0,0.0,0.0,0.0,0.004089979550102263,0.0013448254783300362,0.011428571428571455,0.015444015444015413,0.0,-0.004293688278231067,0.0
3,11,-0.003795066413662229,0.004069101630077232,-0.006317954745812537,0.0025429700664849064,0.003720779746016367,0.0,0.011109864212770715,-0.01818068302428677,0.0,-0.003556771545827675,-0.018301068443880242,0.0,0.0,0.005555555555555591,0.0,0.0,0.012121212121212088,-0.0056727183813191084,-0.004971751412429337,-0.01785714285714285,0.0,-0.004293688278231067,0.004264392324093813
4,0,0.001415962279339933,0.0,0.005572289156626553,0.027832455939574285,-0.0008667519980648519,0.015517241379310431,-0.021729587357330993,-0.009154584208342254,0.0,-0.01228116017768488,-0.003702528297894858,0.004987129987129912,0.07,-0.013414634146341475,0.023255813953488413,0.0028848255263349554,0.004016064257028051,-0.0056727183813191084,-0.01471264367816083,0.012987012987012991,0.0,0.016777426734938428,0.008465608465608399
4,1,0.0023809352024877217,0.0,0.0,0.0,-0.0009266561514195137,-0.011983471074380136,0.0,-0.0025165226232842786,0.0,0.0034750066827051174,-0.00557413600891854,0.0,-0.05037037037037034,-0.0056962025316455445,0.015868673050615678,0.0,-0.004065040650406582,-0.002826441850832029,-0.003218390804597626,0.0,0.0,0.004231460911879759,0.0
4,2,0.0,0.005251018304951671,0.0,0.0,0.00909318511842172,0.0,0.0,-0.007117437722420017,0.0,0.0,-0.02366271409749665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004971751412429337,0.015444015444015413,-0.03865546218487392,-0.0102612927113086,-0.010660980810234588
4,3,-0.0009541471323574191,0.0,0.005877167205406986,0.0034854198278322923,0.011189039641460674,0.0,-0.0070237050043898686,0.009285832727458199,0.0,0.0,-0.01260921885627575,0.0,0.0,-0.0056962025316455445,0.0,0.0,-0.008179959100204526,0.002806813782423534,-0.003218390804597626,-0.0051948051948051965,-0.019607843137254832,-0.005986451714540819,0.004264392324093813
4,4,0.00379506641366234,0.004069101630077232,0.0,0.012146181429770364,-0.003605227579990933,-0.004621848739495782,0.003869541182974001,0.00040098240689689923,0.0,0.0,0.0,0.0,-0.06461538461538463,0.0,0.015868673050615678,0.0028848255263349554,0.0,0.002806813782423534,0.009438202247191052,0.03116883116883118,0.0,0.0,-0.010660980810234588
4,5,0.0023809352024877217,0.004069101630077232,-0.003139832055494729,0.004303044174868376,0.006533021267935313,0.00454545454545463,-0.021729587357330993,-0.014234875444839923,0.0,-0.003556771545827675,-0.018301068443880242,0.004987129987129912,0.012307692307692297,0.005555555555555591,0.015868673050615678,0.0,-0.004065040650406582,-0.004137630662020886,0.006327683615819257,0.0,-0.019607843137254832,-0.0102612927113086,0.004264392324093813
4,6,-0.003329770914669128,0.0,0.0,0.013861867704280162,0.013683216460045444,-0.004621848739495782,0.003869541182974001,-0.013683524635356714,0.0,0.019972640218878235,-0.003702528297894858,0.0,0.0,0.0,-0.007660738714090232,0.0,0.004016064257028051,-0.009819448843839118,-0.008181818181818179,-0.0051948051948051965,0.0,0.020978642876453013,0.0
4,7,-0.0028481069847293705,0.004069101630077232,0.0,0.027832455939574285,0.005523024359762596,0.01666666666666672,-0.003159385553981986,0.002117373946096235,0.0,-0.015856236786469358,-0.005389002249777564,0.004987129987129912,0.012307692307692297,-0.0056962025316455445,0.00830564784053156,-0.002520579879070395,-0.004065040650406582,0.0,0.008275862068965578,0.0025284450063211006,0.0,-0.008650986753176548,-0.0021008403361344463
4,8,0.002826571204126549,0.0,0.0,0.0,-0.00995443392919726,0.007627118644067843,0.0,-0.011163139164637625,-0.008998435054773157,0.0,0.007246376811594235,0.0,-0.06461538461538463,0.005555555555555591,0.0,0.0,-0.004065040650406582,-0.002826441850832029,-0.004971751412429337,0.012987012987012991,0.0,0.004231460911879759,0.0
4,9,-0.0014213461663334925,0.0,-0.003139832055494729,0.007782101167315203,0.008074916175624502,0.00454545454545463,-0.010945273631840835,0.00040098240689689923,0.0,-0.003556771545827675,-0.02898550724637683,0.0,0.0,0.005555555555555591,0.0,0.0,0.012121212121212088,-0.013937282229965153,-0.004971751412429337,0.0,0.0,-0.005986451714540819,0.010822510822510845
